<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.12.29	1.31460	1.32050	1.31340	1.31980	8230	0	20
2007.01.01	1.31890	1.31890	1.31890	1.31890	1	0	20
2007.01.02	1.32050	1.32960	1.32010	1.32770	9354	0	20
2007.01.03	1.32780	1.32890	1.31460	1.31630	9214	0	20
2007.01.04	1.31640	1.31790	1.30750	1.30900	9175	0	20
2007.01.05	1.30910	1.31040	1.29800	1.30010	9030	0	20
2007.01.08	1.30100	1.30350	1.29710	1.30290	7711	0	20
2007.01.09	1.30280	1.30510	1.29850	1.29920	7960	0	20
2007.01.10	1.29930	1.30000	1.29290	1.29390	8870	0	20
2007.01.11	1.29380	1.30140	1.28810	1.28930	9111	0	20
2007.01.12	1.28920	1.29440	1.28650	1.29220	8717	0	20
2007.01.15	1.29270	1.29550	1.29140	1.29340	6149	0	20
2007.01.16	1.29330	1.29880	1.29070	1.29160	8565	0	20
2007.01.17	1.29200	1.29490	1.28960	1.29380	8070	0	20
2007.01.18	1.29390	1.29750	1.28950	1.29580	8989	0	20
2007.01.19	1.29590	1.29990	1.29120	1.29600	7338	0	20
2007.01.22	1.29560	1.29780	1.29210	1.29410	6568	0	20
2007.01.23	1.29440	1.30420	1.29270	1.30190	8450	0	20
2007.01.24	1.30200	1.30360	1.29460	1.29620	9112	0	20
2007.01.25	1.29630	1.30000	1.29130	1.29250	9114	0	20
2007.01.26	1.29260	1.29430	1.28760	1.29140	8534	0	20
2007.01.29	1.29210	1.29650	1.28960	1.29570	5286	0	20
2007.01.30	1.29580	1.29800	1.29420	1.29640	6230	0	20
2007.01.31	1.29630	1.30360	1.29230	1.30210	7948	0	20
2007.02.01	1.30220	1.30550	1.30010	1.30210	6969	0	20
2007.02.02	1.30230	1.30620	1.29490	1.29590	6131	0	20
2007.02.05	1.29550	1.29640	1.29120	1.29280	5905	0	20
2007.02.06	1.29300	1.29900	1.29110	1.29830	5492	0	20
2007.02.07	1.29820	1.30220	1.29710	1.30140	5159	0	20
2007.02.08	1.30150	1.30440	1.29730	1.30360	6226	0	20
2007.02.09	1.30370	1.30450	1.29820	1.30060	5680	0	20
2007.02.12	1.30150	1.30340	1.29390	1.29600	4857	0	20
2007.02.13	1.29620	1.30420	1.29530	1.30340	5801	0	20
2007.02.14	1.30370	1.31490	1.30220	1.31310	7057	0	20
2007.02.15	1.31320	1.31710	1.31170	1.31350	7715	0	20
2007.02.16	1.31360	1.31430	1.30920	1.31360	6104	0	20
2007.02.19	1.31540	1.31600	1.31210	1.31490	3880	0	20
2007.02.20	1.31500	1.31870	1.31280	1.31350	5480	0	20
2007.02.21	1.31340	1.31640	1.31100	1.31410	6631	0	20
2007.02.22	1.31400	1.31410	1.30790	1.31250	5737	0	20
2007.02.23	1.31280	1.31850	1.31010	1.31670	4874	0	20
2007.02.26	1.31890	1.31960	1.31490	1.31880	4364	0	20
2007.02.27	1.31870	1.32580	1.31590	1.32380	7771	0	20
2007.02.28	1.32370	1.32370	1.31800	1.32230	8693	0	20
2007.03.01	1.32250	1.32380	1.31530	1.31730	8538	0	20
2007.03.02	1.31780	1.32010	1.31410	1.31900	7124	0	20
2007.03.05	1.32090	1.32100	1.30700	1.30800	9846	0	20
2007.03.06	1.30820	1.31310	1.30810	1.31270	7019	0	20
2007.03.07	1.31280	1.31850	1.31090	1.31790	6088	0	20
2007.03.08	1.31800	1.31810	1.31160	1.31340	6696	0	20
2007.03.09	1.31330	1.31590	1.30860	1.31160	5686	0	20
2007.03.12	1.31170	1.32000	1.31090	1.31890	5638	0	20
2007.03.13	1.31880	1.32210	1.31550	1.31910	6127	0	20
2007.03.14	1.31920	1.32440	1.31750	1.32150	6967	0	20
2007.03.15	1.32160	1.32510	1.31930	1.32390	6390	0	20
2007.03.16	1.32380	1.33380	1.32380	1.33160	7869	0	20
2007.03.19	1.33180	1.33240	1.32800	1.33060	5416	0	20
2007.03.20	1.33070	1.33230	1.32680	1.33170	6527	0	20
2007.03.21	1.33160	1.33900	1.32880	1.33880	5999	0	20
2007.03.22	1.33890	1.34100	1.33100	1.33250	6849	0	20
2007.03.23	1.33240	1.33420	1.32810	1.32820	6338	0	20
2007.03.26	1.32880	1.33460	1.32530	1.33300	6125	0	20
2007.03.27	1.33290	1.33680	1.33230	1.33580	6077	0	20
2007.03.28	1.33570	1.33720	1.33080	1.33130	8152	0	20
2007.03.29	1.33140	1.33530	1.33010	1.33310	5302	0	20
2007.03.30	1.33330	1.33990	1.32870	1.33540	7776	0	20
2007.04.02	1.33720	1.33820	1.33310	1.33660	5132	0	20
2007.04.03	1.33690	1.33800	1.33180	1.33280	4484	0	20
2007.04.04	1.33290	1.33800	1.33190	1.33690	5268	0	20
2007.04.05	1.33700	1.34390	1.33530	1.34290	4878	0	20
2007.04.06	1.34310	1.34320	1.33640	1.33780	3036	0	20
2007.04.09	1.33750	1.33810	1.33390	1.33560	2769	0	20
2007.04.10	1.33550	1.34530	1.33490	1.34320	5198	0	20
2007.04.11	1.34310	1.34410	1.34060	1.34340	4712	0	20
2007.04.12	1.34330	1.35050	1.34300	1.34860	5824	0	20
2007.04.13	1.34880	1.35520	1.34810	1.35270	7185	0	20
2007.04.16	1.35660	1.35760	1.35260	1.35290	5085	0	20
2007.04.17	1.35300	1.35940	1.35250	1.35740	6420	0	20
2007.04.18	1.35730	1.36150	1.35550	1.36110	5966	0	20
2007.04.19	1.36130	1.36190	1.35600	1.36180	7064	0	20
2007.04.20	1.36170	1.36360	1.35850	1.35900	4847	0	20
2007.04.23	1.36040	1.36080	1.35410	1.35770	4686	0	20
2007.04.24	1.35780	1.36430	1.35470	1.36370	5716	0	20
2007.04.25	1.36390	1.36650	1.36210	1.36430	7245	0	20
2007.04.26	1.36440	1.36530	1.35840	1.35910	6258	0	20
2007.04.27	1.35920	1.36810	1.35850	1.36510	5939	0	20
2007.04.30	1.36360	1.36780	1.35890	1.36420	5607	0	20
