<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.08.04	1.77740	1.78290	1.77120	1.78070	12182	0	40
2005.08.05	1.78080	1.78280	1.77150	1.77840	13262	0	40
2005.08.08	1.77630	1.79050	1.77270	1.78440	12846	0	40
2005.08.09	1.78430	1.79200	1.78200	1.78740	12873	0	40
2005.08.10	1.78740	1.79800	1.78630	1.79690	13410	0	40
2005.08.11	1.79700	1.81340	1.79480	1.81120	14245	0	40
2005.08.12	1.81110	1.81800	1.80730	1.81480	13769	0	40
2005.08.15	1.81600	1.81670	1.80720	1.81110	12468	0	40
2005.08.16	1.81090	1.81480	1.80380	1.81020	14627	0	40
2005.08.17	1.81000	1.81310	1.80170	1.80630	14486	0	40
2005.08.18	1.80620	1.80940	1.79140	1.79350	12606	0	40
2005.08.19	1.79350	1.79800	1.78900	1.79510	11729	0	40
2005.08.22	1.79660	1.80510	1.79390	1.80090	11810	0	40
2005.08.23	1.80080	1.80240	1.79620	1.80060	11918	0	40
2005.08.24	1.80070	1.80320	1.79060	1.80040	12449	0	40
2005.08.25	1.80040	1.80860	1.79770	1.80260	12538	0	40
2005.08.26	1.80240	1.81010	1.79890	1.80140	12049	0	40
2005.08.29	1.80180	1.80900	1.79250	1.79540	12054	0	40
2005.08.30	1.79530	1.79690	1.78190	1.78570	12510	0	40
2005.08.31	1.78570	1.80600	1.78190	1.80350	12546	0	40
2005.09.01	1.80360	1.83670	1.80040	1.83380	13162	0	40
2005.09.02	1.83350	1.84520	1.83000	1.84380	13044	0	40
2005.09.05	1.83980	1.85030	1.83720	1.84370	12178	0	40
2005.09.06	1.84380	1.84710	1.83720	1.84180	13382	0	40
2005.09.07	1.84140	1.84650	1.83520	1.83610	13231	0	40
2005.09.08	1.83610	1.84450	1.83300	1.83570	12258	0	40
2005.09.09	1.83570	1.84280	1.83190	1.83910	11443	0	40
2005.09.12	1.84140	1.84310	1.81830	1.81910	12800	0	40
2005.09.13	1.81930	1.82520	1.81830	1.82220	12351	0	40
